"source_path","source_sha256","source_bytes","disposition","target_path","target_sha256","reason"
"experiments/baselines/stage00/solutions/r105C15-alns_exact_charging-2016.json","1cbb5c1f99cc62f6c86e83fb037a6de9a7c62f0db57f99ef60906e2cb106b0e8","448","migrated_unchanged","experiments/baselines/stage00/solutions/r105C15-alns_exact_charging-2016.json","1cbb5c1f99cc62f6c86e83fb037a6de9a7c62f0db57f99ef60906e2cb106b0e8","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/r105C5-alns_exact_charging-2014.json","9747a9678a759049c579796ab0e04a27be4876c46017a6fb3f62c2cd46f367a8","223","migrated_unchanged","experiments/baselines/stage00/solutions/r105C5-alns_exact_charging-2014.json","9747a9678a759049c579796ab0e04a27be4876c46017a6fb3f62c2cd46f367a8","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/r105C5-alns_exact_charging-2015.json","40a4a6e2bb8fe9edacbe750691a528d39aad00e34dc52388f7c10e0c3deab6b1","223","migrated_unchanged","experiments/baselines/stage00/solutions/r105C5-alns_exact_charging-2015.json","40a4a6e2bb8fe9edacbe750691a528d39aad00e34dc52388f7c10e0c3deab6b1","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/r105C5-alns_exact_charging-2016.json","64eedb1e08be54270ef7893c4c682b7424ba9298aec7c3befb751960a72ce781","223","migrated_unchanged","experiments/baselines/stage00/solutions/r105C5-alns_exact_charging-2016.json","64eedb1e08be54270ef7893c4c682b7424ba9298aec7c3befb751960a72ce781","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc101_21-alns_exact_charging-2014.json","90a9dc54b2b21a2862a207f06f8d7fb43c635d04e40317423690117d8bf80785","2487","migrated_unchanged","experiments/baselines/stage00/solutions/rc101_21-alns_exact_charging-2014.json","90a9dc54b2b21a2862a207f06f8d7fb43c635d04e40317423690117d8bf80785","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc101_21-alns_exact_charging-2015.json","060d9e21e5cf31e2c064faf894285a53fc56a91ad89adb4262714b7f4ec944bc","2510","migrated_unchanged","experiments/baselines/stage00/solutions/rc101_21-alns_exact_charging-2015.json","060d9e21e5cf31e2c064faf894285a53fc56a91ad89adb4262714b7f4ec944bc","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc101_21-alns_exact_charging-2016.json","38504cd8784ae9f88cabbe52bca861f2beeca7a3124091d18ac750c992d214ed","2536","migrated_unchanged","experiments/baselines/stage00/solutions/rc101_21-alns_exact_charging-2016.json","38504cd8784ae9f88cabbe52bca861f2beeca7a3124091d18ac750c992d214ed","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc102C10-alns_exact_charging-2014.json","9978bdcaf7d389e599d18b877660322fe9a7a507239b7a5b279d455ea8817e87","375","migrated_unchanged","experiments/baselines/stage00/solutions/rc102C10-alns_exact_charging-2014.json","9978bdcaf7d389e599d18b877660322fe9a7a507239b7a5b279d455ea8817e87","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc102C10-alns_exact_charging-2015.json","68800c2f8ee55a05f26dfa005fe5a2e1980308b9842772d65ab2f036702e2691","375","migrated_unchanged","experiments/baselines/stage00/solutions/rc102C10-alns_exact_charging-2015.json","68800c2f8ee55a05f26dfa005fe5a2e1980308b9842772d65ab2f036702e2691","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc102C10-alns_exact_charging-2016.json","3cab324111e9ee4fd208da74b78caf668b9bcde08b65ae345abe271e0cfc1ec4","375","migrated_unchanged","experiments/baselines/stage00/solutions/rc102C10-alns_exact_charging-2016.json","3cab324111e9ee4fd208da74b78caf668b9bcde08b65ae345abe271e0cfc1ec4","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc103C15-alns_exact_charging-2014.json","fbaaf6d62aaf28be1e300549be79f0d728218bc488269351114c11f03d1cb435","451","migrated_unchanged","experiments/baselines/stage00/solutions/rc103C15-alns_exact_charging-2014.json","fbaaf6d62aaf28be1e300549be79f0d728218bc488269351114c11f03d1cb435","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc103C15-alns_exact_charging-2015.json","890c19e0bb6acd0ad8e0b8b9d0ad3a3c7b5cc12664f58082313782cf62744453","451","migrated_unchanged","experiments/baselines/stage00/solutions/rc103C15-alns_exact_charging-2015.json","890c19e0bb6acd0ad8e0b8b9d0ad3a3c7b5cc12664f58082313782cf62744453","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc103C15-alns_exact_charging-2016.json","605fbe018932447b2084f1cc8c51e088090265f1626913de77c43a9f1201eae6","451","migrated_unchanged","experiments/baselines/stage00/solutions/rc103C15-alns_exact_charging-2016.json","605fbe018932447b2084f1cc8c51e088090265f1626913de77c43a9f1201eae6","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc105C5-alns_exact_charging-2014.json","09cd9f4343dd72fa2857457da4f61221fc91c76731cf671f303ab7502ad0a296","247","migrated_unchanged","experiments/baselines/stage00/solutions/rc105C5-alns_exact_charging-2014.json","09cd9f4343dd72fa2857457da4f61221fc91c76731cf671f303ab7502ad0a296","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc105C5-alns_exact_charging-2015.json","e8f1b47adc5004bddab8c8e1189eed84e81762c935329dcd01849d54ad6597e3","236","migrated_unchanged","experiments/baselines/stage00/solutions/rc105C5-alns_exact_charging-2015.json","e8f1b47adc5004bddab8c8e1189eed84e81762c935329dcd01849d54ad6597e3","Byte-identical scientific source retained"
"experiments/baselines/stage00/solutions/rc105C5-alns_exact_charging-2016.json","f78f58a22e45fae108d56a8e60e63da742a611082e97d37fc2682b0ab669a74a","247","migrated_unchanged","experiments/baselines/stage00/solutions/rc105C5-alns_exact_charging-2016.json","f78f58a22e45fae108d56a8e60e63da742a611082e97d37fc2682b0ab669a74a","Byte-identical scientific source retained"
"experiments/baselines/stage00/summary_results.csv","77ff3d6898578b83f35422baf0c92c70458ed22197cee6527894e9b99fc0cac4","14004","migrated_unchanged","experiments/baselines/stage00/summary_results.csv","77ff3d6898578b83f35422baf0c92c70458ed22197cee6527894e9b99fc0cac4","Byte-identical scientific source retained"
"experiments/manifests/stage03.0_measurement_artifact_manifest.json","344c88aea5476f5fa1a76abaf80459c78c222a6cce1d7ce820ff8ce2357af548","9207","migrated_unchanged","experiments/manifests/stage03.0_measurement_artifact_manifest.json","344c88aea5476f5fa1a76abaf80459c78c222a6cce1d7ce820ff8ce2357af548","Byte-identical scientific source retained"
"experiments/manifests/stage03.1_screening_artifact_manifest.json","0c943d4b9b71d7b2e9f2f7e04bdc73f84de14b82aad83d96f329d7f54459d9dc","7890","migrated_unchanged","experiments/manifests/stage03.1_screening_artifact_manifest.json","0c943d4b9b71d7b2e9f2f7e04bdc73f84de14b82aad83d96f329d7f54459d9dc","Byte-identical scientific source retained"
"experiments/manifests/stage03.2_cache_incremental_artifact_manifest.json","fd631cc55149c27575ab8d19896e65ba5f35603f9c054d7943584fd252ff7aad","12833","migrated_unchanged","experiments/manifests/stage03.2_cache_incremental_artifact_manifest.json","fd631cc55149c27575ab8d19896e65ba5f35603f9c054d7943584fd252ff7aad","Byte-identical scientific source retained"
"experiments/manifests/stage03.3_exact_deadline_artifact_manifest.json","83f49556215330f4750081765f140181c012854d86bb7831142cc73d6fda7432","1545","migrated_unchanged","experiments/manifests/stage03.3_exact_deadline_artifact_manifest.json","83f49556215330f4750081765f140181c012854d86bb7831142cc73d6fda7432","Byte-identical scientific source retained"
"experiments/manifests/stage03.4_control_parallel_artifact_manifest.json","a50088f37de49ff47c960616dd3f1e4b1fa3d978e69d0a277eea4ce0a12bdcb1","2318","migrated_unchanged","experiments/manifests/stage03.4_control_parallel_artifact_manifest.json","a50088f37de49ff47c960616dd3f1e4b1fa3d978e69d0a277eea4ce0a12bdcb1","Byte-identical scientific source retained"
"experiments/manifests/stage03.4_control_parallel_artifact_manifest.json.sha256","0c8de92629118746065d582b395d255e3296a689adc7c634914aa9c450fe08c1","65","migrated_unchanged","experiments/manifests/stage03.4_control_parallel_artifact_manifest.json.sha256","0c8de92629118746065d582b395d255e3296a689adc7c634914aa9c450fe08c1","Byte-identical scientific source retained"
"experiments/manifests/stage04_adaptive_weights_artifact_manifest.json","d1472f32b7048e8ca37afb86639dda3050a2bcdbf8afa512338f4f5c4e11453e","4022","migrated_unchanged","experiments/manifests/stage04_adaptive_weights_artifact_manifest.json","d1472f32b7048e8ca37afb86639dda3050a2bcdbf8afa512338f4f5c4e11453e","Byte-identical scientific source retained"
"experiments/manifests/stage04_adaptive_weights_artifact_manifest.json.sha256","ccf39bbc208b9cb3e55cdaaf614932517ef15d6e8562aa6756c50f89f5889e0b","65","migrated_unchanged","experiments/manifests/stage04_adaptive_weights_artifact_manifest.json.sha256","ccf39bbc208b9cb3e55cdaaf614932517ef15d6e8562aa6756c50f89f5889e0b","Byte-identical scientific source retained"
"experiments/manifests/stage05.1_best_known_artifact_manifest.json","106ecd37adc1a3d2992f0de01a852c36d4f7d68f7390867dad5585b874f9a845","3750","migrated_unchanged","experiments/manifests/stage05.1_best_known_artifact_manifest.json","106ecd37adc1a3d2992f0de01a852c36d4f7d68f7390867dad5585b874f9a845","Byte-identical scientific source retained"
"experiments/manifests/stage05.1_best_known_artifact_manifest.json.sha256","8846dc17dbeec6b775fcbbc9fa804f225b99ec70abeaff220c0a3c0b2f54b231","65","migrated_unchanged","experiments/manifests/stage05.1_best_known_artifact_manifest.json.sha256","8846dc17dbeec6b775fcbbc9fa804f225b99ec70abeaff220c0a3c0b2f54b231","Byte-identical scientific source retained"
"experiments/migrations/stage052_d_archive_ssd_20260725.json","e768dcf285da1fcfed23ce5dcb465c0419e9e2e2fc00a7ab4390f0e6296f0e4f","1822","migrated_unchanged","experiments/migrations/stage052_d_archive_ssd_20260725.json","e768dcf285da1fcfed23ce5dcb465c0419e9e2e2fc00a7ab4390f0e6296f0e4f","Byte-identical scientific source retained"
"experiments/migrations/stage052_d_archive_ssd_20260725.json.sha256","7425da83334f3c230dd3758ea7230d07b1da300df82ad4c5293cc85500e94c4e","65","migrated_unchanged","experiments/migrations/stage052_d_archive_ssd_20260725.json.sha256","7425da83334f3c230dd3758ea7230d07b1da300df82ad4c5293cc85500e94c4e","Byte-identical scientific source retained"
"experiments/registries/stage03.0_artifact_registry.csv","f9c7e128bf5c738158f74a167f6cdd550d7dd1a976d7c5d22ddabddea92fae8c","1016871","migrated_unchanged","experiments/registries/stage03.0_artifact_registry.csv","f9c7e128bf5c738158f74a167f6cdd550d7dd1a976d7c5d22ddabddea92fae8c","Byte-identical scientific source retained"
"experiments/registries/stage03.1_artifact_registry.csv","3d2f1d442e9624a087713b713abef02ec45c0980a3965e7703264c39912d7414","813548","migrated_unchanged","experiments/registries/stage03.1_artifact_registry.csv","3d2f1d442e9624a087713b713abef02ec45c0980a3965e7703264c39912d7414","Byte-identical scientific source retained"
"experiments/registries/stage03.2_artifact_registry.csv","142a36d10b6e2fb5d36e78732dd28c8cf0ab90daa9ed8913e069b379ed1de52d","1782271","migrated_unchanged","experiments/registries/stage03.2_artifact_registry.csv","142a36d10b6e2fb5d36e78732dd28c8cf0ab90daa9ed8913e069b379ed1de52d","Byte-identical scientific source retained"
"experiments/registries/stage03.3_artifact_registry.csv","61715d699dd2bec380b24c21b2dbb29e7ef1fb0f49b1264337b6a2a546957dde","1500985","migrated_unchanged","experiments/registries/stage03.3_artifact_registry.csv","61715d699dd2bec380b24c21b2dbb29e7ef1fb0f49b1264337b6a2a546957dde","Byte-identical scientific source retained"
"experiments/registries/stage03.4_artifact_registry.csv","9035fc5a62fe0a7f581db63823f0fddfb537a8f8392d80e91bd16afdf68c22e9","2569345","migrated_unchanged","experiments/registries/stage03.4_artifact_registry.csv","9035fc5a62fe0a7f581db63823f0fddfb537a8f8392d80e91bd16afdf68c22e9","Byte-identical scientific source retained"
"experiments/registries/stage03_legacy_path_map.csv","08c1a52d8c2fc1d5cf2b83d6d6182c75a310e10f67651cfa63beb5032ae7f444","33264","migrated_unchanged","experiments/registries/stage03_legacy_path_map.csv","08c1a52d8c2fc1d5cf2b83d6d6182c75a310e10f67651cfa63beb5032ae7f444","Byte-identical scientific source retained"
"experiments/registries/stage04_artifact_registry.csv","a27826d681d5077236acb225632bb30dc09626d3159f9e5de8c5e94dfc632ab1","19471","migrated_unchanged","experiments/registries/stage04_artifact_registry.csv","a27826d681d5077236acb225632bb30dc09626d3159f9e5de8c5e94dfc632ab1","Byte-identical scientific source retained"
"experiments/registries/stage05.1_artifact_registry.csv","04625686eb170952aba1d86a052282a1c091d9812870d4ac5beb9575449e7694","13854","migrated_unchanged","experiments/registries/stage05.1_artifact_registry.csv","04625686eb170952aba1d86a052282a1c091d9812870d4ac5beb9575449e7694","Byte-identical scientific source retained"
"experiments/registries/stage05.2_retention_registry.csv","6d54f18553211f6dc109c6a89adab2e6d0f2001630fad0677729997de25cc82c","60025","migrated_unchanged","experiments/registries/stage05.2_retention_registry.csv","6d54f18553211f6dc109c6a89adab2e6d0f2001630fad0677729997de25cc82c","Byte-identical scientific source retained"
"experiments/summaries/cpu_batch_pilot_attempt01_per_run.csv","091a06d6dbc47ee0fb3109b24129d23e00c21dacf3bf558b59c281215c6bc6cb","1294","migrated_unchanged","experiments/summaries/cpu_batch_pilot_attempt01_per_run.csv","091a06d6dbc47ee0fb3109b24129d23e00c21dacf3bf558b59c281215c6bc6cb","Byte-identical scientific source retained"
"experiments/summaries/cpu_batch_pilot_attempt01_review.md","89ce8664aafc0da2f70fef75043adb12bbd14ff876a539c463627c4a84d58abc","357","migrated_unchanged","experiments/summaries/cpu_batch_pilot_attempt01_review.md","89ce8664aafc0da2f70fef75043adb12bbd14ff876a539c463627c4a84d58abc","Byte-identical scientific source retained"
"experiments/summaries/schneider_instance_catalog.csv","e946eb3184d2e34a5bef4f56c84c61cffcced9e9117cab29094f64d8db7da44b","23676","migrated_unchanged","experiments/summaries/schneider_instance_catalog.csv","e946eb3184d2e34a5bef4f56c84c61cffcced9e9117cab29094f64d8db7da44b","Byte-identical scientific source retained"
"experiments/summaries/stage01_failure_cases.csv","d657ccaf0385c48eed0bfb1814fb6aa4d96ee6a0a009a169e51d2689e09a4a55","461","migrated_unchanged","experiments/summaries/stage01_failure_cases.csv","d657ccaf0385c48eed0bfb1814fb6aa4d96ee6a0a009a169e51d2689e09a4a55","Byte-identical scientific source retained"
"experiments/summaries/stage01_objective_ranking_changes.csv","eab0f3d88a5e36574c7b5642cf543d411d0add262c25f7cd489e72d9df396d7b","4987","migrated_unchanged","experiments/summaries/stage01_objective_ranking_changes.csv","eab0f3d88a5e36574c7b5642cf543d411d0add262c25f7cd489e72d9df396d7b","Byte-identical scientific source retained"
"experiments/summaries/stage01_per_run_results.csv","743c3418b657942611802852bb857dfc2133b88b12dacbb811d6eed44e3ed6ab","16107","migrated_unchanged","experiments/summaries/stage01_per_run_results.csv","743c3418b657942611802852bb857dfc2133b88b12dacbb811d6eed44e3ed6ab","Byte-identical scientific source retained"
"experiments/summaries/stage01_stage00_comparison.csv","61e96a39b98095a6f49946351578b5bd66fe1e5b06ad6ec730191cc673562978","1936","migrated_unchanged","experiments/summaries/stage01_stage00_comparison.csv","61e96a39b98095a6f49946351578b5bd66fe1e5b06ad6ec730191cc673562978","Byte-identical scientific source retained"
"experiments/summaries/stage01_summary_results.csv","e32fe57969d09b51fd719434c66625feb87712df9ec2c7275347439ac8889b1f","3033","migrated_unchanged","experiments/summaries/stage01_summary_results.csv","e32fe57969d09b51fd719434c66625feb87712df9ec2c7275347439ac8889b1f","Byte-identical scientific source retained"
"experiments/summaries/stage02_100_customer_comparison.csv","5f4fda6b7335a260cd448ca68f544b7f8a7417a5dc385b7abcf1cec3e0ffe0f0","2445","migrated_unchanged","experiments/summaries/stage02_100_customer_comparison.csv","5f4fda6b7335a260cd448ca68f544b7f8a7417a5dc385b7abcf1cec3e0ffe0f0","Byte-identical scientific source retained"
"experiments/summaries/stage02_attempt02_100_customer_comparison.csv","539b7f2fb2470770eea07e403e2c159c9639b36ec0fe8a441ffddb8014fb1bfc","2488","migrated_unchanged","experiments/summaries/stage02_attempt02_100_customer_comparison.csv","539b7f2fb2470770eea07e403e2c159c9639b36ec0fe8a441ffddb8014fb1bfc","Byte-identical scientific source retained"
"experiments/summaries/stage02_attempt02_environment.json","4a6d0d9d971d18ec44f5aa334dd47755393c11e1d1fc13a7c959d7b13df86ab9","2819","migrated_unchanged","experiments/summaries/stage02_attempt02_environment.json","4a6d0d9d971d18ec44f5aa334dd47755393c11e1d1fc13a7c959d7b13df86ab9","Byte-identical scientific source retained"
"experiments/summaries/stage02_attempt02_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","893","migrated_unchanged","experiments/summaries/stage02_attempt02_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","Byte-identical scientific source retained"
