aggregation,axis,evaluation_count,instance,label,mean_duration_seconds,seed,total_duration_seconds
operator,serial_wall_clock,120,c101C5,route_elimination,1.7356699875866372e-07,2014,2.0828039851039648e-05
operator,serial_wall_clock,112,c101C5,route_merge,1.8079585320914964e-07,2014,2.0249135559424758e-05
operator,serial_wall_clock,1466,c101C5,vehicle_count_aware_repair,2.066445615368744e-07,2014,0.0003029409272130579
route,serial_wall_clock,851,c101C5,14,1.347146784125025e-06,2014,0.0011464219132903963
route,serial_wall_clock,851,c101C5,33,1.2467369958692692e-06,2014,0.001060973183484748
operator,parallel_wall_clock,4,c101C5,initial_solution,0.06211198975506704,2014,0.24844795902026817
operator,parallel_wall_clock,120,c101C5,route_elimination,1.7699106441189846e-07,2014,2.1238927729427814e-05
operator,parallel_wall_clock,112,c101C5,route_merge,1.7777698043833619e-07,2014,1.9911021809093654e-05
operator,parallel_wall_clock,1466,c101C5,vehicle_count_aware_repair,2.1160559332961316e-07,2014,0.0003102137998212129
route,parallel_wall_clock,851,c101C5,14,0.0001462349753404697,2014,0.12444596401473973
route,parallel_wall_clock,851,c101C5,33,0.0001461261559986935,2014,0.12435335875488818
operator,serial_fixed_exact_calls,4,c101C5,initial_solution,0.00028215649945195764,2015,0.0011286259978078306
operator,serial_fixed_exact_calls,22,c101C5,route_elimination,1.874987819147381e-07,2015,4.124973202124238e-06
operator,serial_fixed_exact_calls,14,c101C5,route_merge,1.7849691045869675e-07,2015,2.4989567464217544e-06
operator,serial_fixed_exact_calls,48,c101C5,vehicle_count_aware_repair,1.988564690691419e-07,2015,9.545110515318811e-06
route,serial_fixed_exact_calls,44,c101C5,14,1.304838654257103e-05,2015,0.0005741290078731254
route,serial_fixed_exact_calls,44,c101C5,33,1.2969682509058409e-05,2015,0.00057066603039857
operator,parallel_fixed_exact_calls,4,c101C5,initial_solution,0.06331134374340763,2015,0.25324537497363053
operator,parallel_fixed_exact_calls,22,c101C5,route_elimination,2.1586311049759388e-07,2015,4.748988430947065e-06
operator,parallel_fixed_exact_calls,14,c101C5,route_merge,2.112158524271633e-07,2015,2.957021933980286e-06
operator,parallel_fixed_exact_calls,48,c101C5,vehicle_count_aware_repair,4.565417839330621e-07,2015,2.191400562878698e-05
route,parallel_fixed_exact_calls,44,c101C5,14,0.0028782499542682094,2015,0.1266429979878012
route,parallel_fixed_exact_calls,44,c101C5,33,0.0028779999318596147,2015,0.12663199700182304
operator,serial_wall_clock,4,c101C5,initial_solution,0.0002716667513595894,2015,0.0010866670054383576
operator,serial_wall_clock,110,c101C5,route_elimination,1.7840952337296172e-07,2015,1.962504757102579e-05
operator,serial_wall_clock,112,c101C5,route_merge,1.7194582012182635e-07,2015,1.925793185364455e-05
operator,serial_wall_clock,1470,c101C5,vehicle_count_aware_repair,2.0540320373070583e-07,2015,0.0003019427094841376
route,serial_wall_clock,848,c101C5,14,8.840198924584877e-07,2015,0.0007496488688047975
route,serial_wall_clock,848,c101C5,33,7.993441338943019e-07,2015,0.000677843825542368
operator,parallel_wall_clock,4,c101C5,initial_solution,0.06164468750648666,2015,0.24657875002594665
operator,parallel_wall_clock,110,c101C5,route_elimination,1.8557303436947139e-07,2015,2.0413033780641854e-05
operator,parallel_wall_clock,112,c101C5,route_merge,1.942051832364606e-07,2015,2.1750980522483587e-05
operator,parallel_wall_clock,1470,c101C5,vehicle_count_aware_repair,2.1042258496123817e-07,2015,0.0003093211998930201
route,parallel_wall_clock,848,c101C5,14,0.0001456404896020584,2015,0.12350313518254552
route,parallel_wall_clock,848,c101C5,33,0.00014555082553961943,2015,0.12342710005759727
operator,serial_fixed_exact_calls,4,c101C5,initial_solution,0.0005218437581788749,2016,0.0020873750327154994
operator,serial_fixed_exact_calls,18,c101C5,route_elimination,2.2916760321499572e-07,2016,4.125016857869923e-06
operator,serial_fixed_exact_calls,16,c101C5,route_merge,2.0562401914503425e-07,2016,3.289984306320548e-06
operator,serial_fixed_exact_calls,32,c101C5,vehicle_count_aware_repair,2.0306151782278903e-07,2016,6.497968570329249e-06
route,serial_fixed_exact_calls,35,c101C5,14,3.0071342812984116e-05,2016,0.0010524969984544441
route,serial_fixed_exact_calls,35,c101C5,33,2.996545725701643e-05,2016,0.001048791003995575
operator,parallel_fixed_exact_calls,4,c101C5,initial_solution,0.06299733350169845,2016,0.2519893340067938
operator,parallel_fixed_exact_calls,18,c101C5,route_elimination,2.1305459085851908e-07,2016,3.834982635453343e-06
operator,parallel_fixed_exact_calls,16,c101C5,route_merge,2.2393669496523216e-07,2016,3.5829871194437146e-06
operator,parallel_fixed_exact_calls,32,c101C5,vehicle_count_aware_repair,2.643450898176525e-07,2016,8.45904287416488e-06
route,parallel_fixed_exact_calls,35,c101C5,14,0.003600129742907094,2016,0.1260045410017483
route,parallel_fixed_exact_calls,35,c101C5,33,0.0036000191433621306,2016,0.12600067001767457
operator,serial_wall_clock,4,c101C5,initial_solution,0.0002676457443158142,2016,0.001070582977263257
operator,serial_wall_clock,106,c101C5,route_elimination,1.8157481703520664e-07,2016,1.9246930605731905e-05
operator,serial_wall_clock,104,c101C5,route_merge,2.07558724259098e-07,2016,2.158610732294619e-05
operator,serial_wall_clock,1470,c101C5,vehicle_count_aware_repair,2.039776604977392e-07,2016,0.0002998471609316766
route,serial_wall_clock,842,c101C5,14,8.806059527710841e-07,2016,0.0007414702122332528
route,serial_wall_clock,842,c101C5,33,7.954785794422314e-07,2016,0.0006697929638903588
operator,parallel_wall_clock,4,c101C5,initial_solution,0.061881906247435836,2016,0.24752762498974334
operator,parallel_wall_clock,106,c101C5,route_elimination,1.902366386515633e-07,2016,2.016508369706571e-05
operator,parallel_wall_clock,104,c101C5,route_merge,1.7549022091910817e-07,2016,1.825098297558725e-05
operator,parallel_wall_clock,1470,c101C5,vehicle_count_aware_repair,2.159277328803223e-07,2016,0.0003174137673340738
route,parallel_wall_clock,842,c101C5,14,0.00014724289419999425,2016,0.12397851691639517
route,parallel_wall_clock,842,c101C5,33,0.00014715550820350938,2016,0.1239049379073549
operator,serial_fixed_exact_calls,138,c101_21,energy,0.00027713918836156336,2014,0.03824520799389575
operator,serial_fixed_exact_calls,118,c101_21,greedy,0.00038304940725368905,2014,0.04519983005593531
operator,serial_fixed_exact_calls,24,c101_21,initial_solution,0.08838657129611723,2014,2.1212777111068135
operator,serial_fixed_exact_calls,171,c101_21,regret2,0.0002194595610319871,2014,0.03752758493646979
operator,serial_fixed_exact_calls,10,c101_21,relocate,1.376014552079141e-07,2014,1.3760145520791411e-06
operator,serial_fixed_exact_calls,108,c101_21,route_elimination,1.5084205423826696e-07,2014,1.6290941857732832e-05
operator,serial_fixed_exact_calls,96,c101_21,route_merge,1.2724937429690422e-07,2014,1.2215939932502806e-05
operator,serial_fixed_exact_calls,34,c101_21,shaw_related,1.471463988042053e-07,2014,5.00297755934298e-06
operator,serial_fixed_exact_calls,10,c101_21,swap,1.2929958757013082e-07,2014,1.2929958757013083e-06
operator,serial_fixed_exact_calls,20,c101_21,time_window_conflict,1.5230034478008747e-07,2014,3.0460068956017494e-06
operator,serial_fixed_exact_calls,10,c101_21,two_opt_star,1.4169927453622222e-07,2014,1.4169927453622222e-06
operator,serial_fixed_exact_calls,274,c101_21,vehicle_count_aware_repair,1.981240071791367e-07,2014,5.4285977967083454e-05
route,serial_fixed_exact_calls,1,c101_21,10517,0.011998166999546811,2014,0.011998166999546811
route,serial_fixed_exact_calls,84,c101_21,10869,0.002104656762510006,2014,0.1767911680508405
route,serial_fixed_exact_calls,1,c101_21,12039,0.014875207998557016,2014,0.014875207998557016
route,serial_fixed_exact_calls,83,c101_21,13717,0.0021299251803359666,2014,0.17678378996788524
route,serial_fixed_exact_calls,89,c101_21,16071,0.001986352550886111,2014,0.17678537702886388
route,serial_fixed_exact_calls,81,c101_21,17645,0.002182510296633053,2014,0.1767833340272773
route,serial_fixed_exact_calls,88,c101_21,19350,0.0020088906704503725,2014,0.17678237899963278
route,serial_fixed_exact_calls,79,c101_21,21870,0.002237751619275836,2014,0.17678237792279106
route,serial_fixed_exact_calls,1,c101_21,21980,0.011426916986238211,2014,0.011426916986238211
route,serial_fixed_exact_calls,80,c101_21,24736,0.0022098266252214673,2014,0.17678613001771737
route,serial_fixed_exact_calls,2,c101_21,24912,0.007130166493880097,2014,0.014260332987760194
route,serial_fixed_exact_calls,8,c101_21,25017,0.0015623907493136358,2014,0.012499125994509086
route,serial_fixed_exact_calls,76,c101_21,25288,0.002326524670742832,2014,0.17681587497645523
route,serial_fixed_exact_calls,2,c101_21,26167,0.0030253959994297475,2014,0.006050791998859495
route,serial_fixed_exact_calls,1,c101_21,26924,0.009320665994891897,2014,0.009320665994891897
route,serial_fixed_exact_calls,12,c101_21,30,0.00035473608174167265,2014,0.0042568329809000716
route,serial_fixed_exact_calls,77,c101_21,3225,0.002295871142958678,2014,0.1767820780078182
route,serial_fixed_exact_calls,8,c101_21,511,0.002521640624763677,2014,0.020173124998109415
route,serial_fixed_exact_calls,82,c101_21,5170,0.0021558764998278602,2014,0.17678187298588455
route,serial_fixed_exact_calls,75,c101_21,547,0.002357099413056858,2014,0.17678245597926434
route,serial_fixed_exact_calls,1,c101_21,7029,0.016045499985921197,2014,0.016045499985921197
route,serial_fixed_exact_calls,82,c101_21,8217,0.002155875085985072,2014,0.17678175705077592
operator,parallel_fixed_exact_calls,138,c101_21,energy,0.00028799337704423004,2014,0.03974308603210375
operator,parallel_fixed_exact_calls,118,c101_21,greedy,0.00040873879617597055,2014,0.048231177948764525
operator,parallel_fixed_exact_calls,24,c101_21,initial_solution,0.11772878778962574,2014,2.8254909069510177
operator,parallel_fixed_exact_calls,171,c101_21,regret2,0.00022825559052129478,2014,0.03903170597914141
operator,parallel_fixed_exact_calls,10,c101_21,relocate,1.418011379428208e-07,2014,1.4180113794282079e-06
operator,parallel_fixed_exact_calls,108,c101_21,route_elimination,1.531299386880602e-07,2014,1.65380333783105e-05
operator,parallel_fixed_exact_calls,96,c101_21,route_merge,1.6762487575761043e-07,2014,1.60919880727306e-05
operator,parallel_fixed_exact_calls,34,c101_21,shaw_related,1.8997097333126207e-07,2014,6.459013093262911e-06
operator,parallel_fixed_exact_calls,10,c101_21,swap,1.5009864000603558e-07,2014,1.5009864000603557e-06
operator,parallel_fixed_exact_calls,20,c101_21,time_window_conflict,1.3754979590885342e-07,2014,2.7509959181770682e-06
operator,parallel_fixed_exact_calls,10,c101_21,two_opt_star,1.3320095604285598e-07,2014,1.3320095604285598e-06
operator,parallel_fixed_exact_calls,274,c101_21,vehicle_count_aware_repair,1.8109858501702547e-07,2014,4.962101229466498e-05
route,parallel_fixed_exact_calls,1,c101_21,10517,0.012612000005901791,2014,0.012612000005901791
route,parallel_fixed_exact_calls,84,c101_21,10869,0.0028032941066028017,2014,0.23547670495463535
route,parallel_fixed_exact_calls,1,c101_21,12039,0.016086250005173497,2014,0.016086250005173497
route,parallel_fixed_exact_calls,83,c101_21,13717,0.0028369718672026016,2014,0.23546866497781593
route,parallel_fixed_exact_calls,89,c101_21,16071,0.002645740585219837,2014,0.2354709120845655
route,parallel_fixed_exact_calls,81,c101_21,17645,0.002907003616493046,2014,0.2354672929359367
route,parallel_fixed_exact_calls,88,c101_21,19350,0.0026757912387851816,2014,0.23546962901309598
route,parallel_fixed_exact_calls,79,c101_21,21870,0.0029805928862526943,2014,0.23546683801396284
route,parallel_fixed_exact_calls,1,c101_21,21980,0.011907208987395279,2014,0.011907208987395279
route,parallel_fixed_exact_calls,80,c101_21,24736,0.0029433884876198134,2014,0.23547107900958508
route,parallel_fixed_exact_calls,2,c101_21,24912,0.00762662549095694,2014,0.01525325098191388
route,parallel_fixed_exact_calls,8,c101_21,25017,0.0015793281236256007,2014,0.012634624989004806
route,parallel_fixed_exact_calls,76,c101_21,25288,0.003098655210602661,2014,0.23549779600580223
route,parallel_fixed_exact_calls,2,c101_21,26167,0.003116271494945977,2014,0.006232542989891954
route,parallel_fixed_exact_calls,1,c101_21,26924,0.010068666000734083,2014,0.010068666000734083
route,parallel_fixed_exact_calls,12,c101_21,30,0.000366617830877658,2014,0.004399413970531896
route,parallel_fixed_exact_calls,77,c101_21,3225,0.003058002753313268,2014,0.23546621200512163
route,parallel_fixed_exact_calls,8,c101_21,511,0.002608922000945313,2014,0.020871376007562503
route,parallel_fixed_exact_calls,82,c101_21,5170,0.002871539084547449,2014,0.23546620493289083
route,parallel_fixed_exact_calls,75,c101_21,547,0.0031395483201292033,2014,0.23546612400969025
route,parallel_fixed_exact_calls,1,c101_21,7029,0.01687470800243318,2014,0.01687470800243318
route,parallel_fixed_exact_calls,82,c101_21,8217,0.0028715254765546245,2014,0.2354650890774792
operator,serial_wall_clock,161,c101_21,energy,0.0002827437581698358,2014,0.045521745065343566
operator,serial_wall_clock,118,c101_21,greedy,0.00039466035575013987,2014,0.046569921978516504
operator,serial_wall_clock,24,c101_21,initial_solution,0.08984239241908654,2014,2.156217418058077
operator,serial_wall_clock,203,c101_21,regret2,0.00025589227123848927,2014,0.051946131061413325
operator,serial_wall_clock,10,c101_21,relocate,1.4999823179095982e-07,2014,1.4999823179095984e-06
operator,serial_wall_clock,168,c101_21,route_elimination,1.5166647028222327e-07,2014,2.5479967007413507e-05
operator,serial_wall_clock,132,c101_21,route_merge,1.385217756526827e-07,2014,1.8284874386154115e-05
operator,serial_wall_clock,42,c101_21,shaw_related,1.5166837589016984e-07,2014,6.370071787387133e-06
operator,serial_wall_clock,10,c101_21,swap,1.4999823179095982e-07,2014,1.4999823179095984e-06
operator,serial_wall_clock,70,c101_21,time_window_conflict,1.393015346755939e-07,2014,9.751107427291572e-06
operator,serial_wall_clock,10,c101_21,two_opt_star,1.3329845387488605e-07,2014,1.3329845387488604e-06
operator,serial_wall_clock,713,c101_21,vehicle_count_aware_repair,1.9762698912974786e-07,2014,0.00014090804324951023
route,serial_wall_clock,1,c101_21,10517,0.011782250003307126,2014,0.011782250003307126
route,serial_wall_clock,140,c101_21,10869,0.0012836937431919587,2014,0.17971712404687423
route,serial_wall_clock,1,c101_21,12039,0.014968666990171187,2014,0.014968666990171187
route,serial_wall_clock,139,c101_21,13717,0.0012928177626667838,2014,0.17970166901068296
route,serial_wall_clock,144,c101_21,16071,0.0012479603476296891,2014,0.17970629005867522
